,ENCFF855XWL,ENCFF394ILT,ENCFF753UVR,ENCFF423HWS,ENCFF428XME,ENCFF827OWX,ENCFF119HDC,ENCFF424IRB,ENCFF346AVD,ENCFF983TON,ENCFF945PKC,ENCFF817OKW,ENCFF840BXH,ENCFF087HIG,ENCFF517MBY,ENCFF187MBB,ENCFF026RES,ENCFF613KZJ,ENCFF874LJS,ENCFF492AZH,ENCFF928HTH,ENCFF077WSJ,ENCFF977LKL,ENCFF564OCC,ENCFF811GWB,ENCFF622GIX,ENCFF141QVV,ENCFF437SBD,ENCFF702OQW,ENCFF296NWQ,ENCFF467YZL,ENCFF375GZN,ENCFF443YAW,ENCFF559ZBP,ENCFF601YUN,ENCFF959RYF,ENCFF865DDB,ENCFF567QQP,ENCFF075BWE,ENCFF434PBY,ENCFF785XEV,ENCFF470PDD,ENCFF995TKW,ENCFF625JKM,ENCFF463OCW,ENCFF645YXV,ENCFF754CFM,ENCFF538UNB,ENCFF889KIG,ENCFF946HWJ,ENCFF392GLP,ENCFF589FYO,ENCFF494FJB,ENCFF067MGG,ENCFF729CFS,ENCFF385QYX,ENCFF905HDC,ENCFF800IDT,ENCFF074PXG,ENCFF565UUV,ENCFF344UVE,ENCFF614WZC,ENCFF611QTT,ENCFF873NQS,ENCFF682HIM,ENCFF730IMW,ENCFF018VLM,ENCFF021WXP,ENCFF545SIA,ENCFF755NNR,ENCFF253JUY,ENCFF688ZST,ENCFF837PEP,ENCFF006ELI,ENCFF461VEI,ENCFF850VDF,ENCFF538RSM,ENCFF399REE,ENCFF062GEP,ENCFF434PFO,ENCFF080DVI,ENCFF141FGO,ENCFF513ONW,ENCFF101KOX,ENCFF794XRI,ENCFF354BKY
ENSG00000207719.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263615.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265164.1,9,52,0,1,0,3,2,2,1,2,2,7,0,0,0,0,0,2,1,2,8,14,1,3,3,1,3,0,1,3,3,1,0,0,0,13,22,1,8,13,1,5,0,2,0,12,15,8,1,1,0,0,2,7,10,5,5,12,3,2,0,2,2,1,1,1,3,0,2,3,1,1,1,6,14,15,1,0,9,2,4,5,2,19,8,8
ENSG00000264482.1,9,33,2,5,0,5,7,3,1,1,0,0,0,0,1,0,1,0,0,1,4,7,0,0,1,2,3,0,1,1,2,0,1,0,2,3,16,0,0,10,7,0,0,3,3,9,5,2,1,0,0,0,3,2,7,5,7,12,1,0,1,0,1,2,0,0,1,0,1,1,0,0,0,11,12,10,1,7,17,1,1,2,1,13,2,12
ENSG00000221650.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276765.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264539.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000265450.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000284122.1,0,6,1,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1
ENSG00000284118.1,0,0,1,1,1,0,17,1,1,0,0,6,0,0,0,0,2,1,1,1,0,6,2,1,3,1,0,0,0,0,3,1,1,0,0,0,1,1,0,1,24,0,0,0,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0
ENSG00000199157.2,859,7510,351,579,3359,3940,5488,6,4,2,0,2,0,2,15,31,4,0,4,0,0,0,0,0,1,5,75,2,5,1,0,503,204,112,189,42807,33608,37,0,5,0,2,1,0,1,2,1,1,1,3,2,4,6,7353,4075,6982,59739,20441,0,0,0,1,2,0,0,1,1,5,3,1,0,2,0,8602,8114,2556,0,0,2756,1904,16,23,0,0,11,33
ENSG00000215991.1,35408,182827,13246,19682,65919,47275,50563,40,87,10,3,18,7,13,471,5,12,7,25,0,0,0,1,1,1,51,8,15,11,13,10,11953,5368,6773,12912,2796,4803,258,0,12,0,20,11,8,4,2,1,4,0,13,6,30,42,2129,2394,1605,14512,6410,6,3,13,6,21,35,15,3,7,32,14,35,3,27,3,119144,95561,81192,1,0,170990,25406,321,103,1,0,234,1643
ENSG00000283856.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264657.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207952.1,18,131,8,14,13,24,149,23,16,21,24,84,5,6,37,48,83,42,38,52,30,114,47,74,46,17,6,11,17,18,5,25,12,8,20,43,63,24,14,194,213,15,16,15,18,101,65,32,64,11,5,16,71,11,17,35,25,17,26,14,18,10,13,21,8,12,15,18,8,9,7,8,11,34,28,67,24,29,47,16,17,7,93,33,112,56
ENSG00000266327.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263945.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278038.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264712.3,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,5,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,1,1
ENSG00000266431.1,0,9,0,1,0,0,5,0,0,0,1,0,0,6,7,0,11,0,0,0,0,2,1,1,1,3,2,0,1,0,0,0,1,0,0,1,6,4,15,7,9,0,0,1,1,0,0,0,1,2,3,1,7,1,2,3,0,1,0,0,0,0,2,0,0,1,1,1,1,3,0,3,3,0,1,1,8,2,3,0,0,0,43,1,0,0
ENSG00000265432.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263629.1,1,2,1,1,0,1,1,8,11,5,9,9,1,0,0,0,0,2,1,4,1,3,17,9,13,2,2,2,3,0,0,2,2,0,0,2,5,1,1,10,17,6,1,3,5,25,10,13,9,0,0,0,4,2,0,5,7,1,1,0,0,0,5,3,1,0,4,0,0,0,0,1,0,3,1,3,5,6,4,1,4,5,9,2,8,10
ENSG00000221537.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284269.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266531.1,0,3,1,0,2,0,1,0,0,0,4,4,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,0,1,0
ENSG00000266740.1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6,1,1,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,1,0,12,0,3,1
ENSG00000207781.1,1,26,2,0,0,2,4,3,0,2,2,1,0,1,0,1,2,1,0,0,0,0,2,5,0,0,0,0,0,3,4,0,0,1,1,5,4,2,2,4,10,2,2,0,0,2,1,3,3,2,0,0,3,0,0,2,1,0,7,2,1,3,1,0,0,0,0,2,2,0,0,0,0,2,2,1,8,0,4,2,0,1,3,0,3,1
ENSG00000265993.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264741.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
ENSG00000283944.1,0,3,0,0,1,0,1,0,1,2,2,2,0,0,1,0,0,0,1,0,0,6,4,1,3,0,3,1,1,0,0,0,0,1,0,0,1,0,2,5,13,0,0,0,1,5,4,3,0,0,0,3,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,2,1,0,0,0,0,0,2,0,1,0,1,3,0,2,5
ENSG00000280494.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221754.1,0,7,0,1,0,1,0,0,1,0,1,2,0,1,0,0,0,3,2,0,0,0,0,2,1,0,0,0,3,2,1,0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,2,0,0,1,1,2,15,0,1,0,0,1,0,1,1,0,3,1,1,1,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1
ENSG00000265768.1,2,10,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0
ENSG00000264607.1,11,102,5,10,2,3,35,7,2,7,13,25,14,13,7,9,49,14,10,4,2,9,18,31,24,0,5,12,9,12,17,8,3,7,3,3,3,5,15,32,21,5,1,3,3,11,6,8,9,10,8,23,36,10,3,5,0,3,8,9,12,3,5,7,9,0,4,12,7,12,0,3,1,6,4,4,15,5,9,3,4,2,25,11,8,8
ENSG00000265154.1,434,2346,194,271,260,210,431,384,172,224,465,291,406,631,1624,590,3435,80,77,191,130,633,1367,975,1244,94,300,167,242,260,170,81,70,62,65,636,404,115,159,566,224,199,129,106,129,466,556,461,259,155,103,229,986,188,102,164,310,126,332,210,360,245,565,739,400,170,227,554,360,240,154,193,179,485,419,393,144,294,592,98,151,145,284,328,698,539
ENSG00000199082.1,3136,30220,1637,3008,2088,2974,10451,3628,2439,2875,4002,11404,1382,1690,3075,1185,5780,3102,2514,2385,4107,5915,15342,21948,8120,1046,1742,1550,1745,1424,1360,1375,699,739,1303,8371,8472,1151,2126,17092,11766,3251,1534,2464,2270,20212,9157,2447,1815,2191,1154,3530,15269,2619,1701,1921,1018,2114,1132,807,1336,1145,2589,3183,1616,1151,2781,3632,3546,2111,1120,944,725,1988,2275,810,3796,5941,3641,1712,7744,3420,7210,10587,1448,14321
ENSG00000283840.1,2,8,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,3,0,1,0,1,0,0,3,1,3,0,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,3,1,0
ENSG00000198984.1,235,1722,131,143,98,78,1082,391,359,605,402,1420,197,239,276,417,1165,213,199,307,106,746,313,516,309,41,37,154,132,118,108,96,62,40,61,309,208,157,309,800,2117,47,55,56,67,644,246,190,259,177,83,276,1660,127,114,122,216,99,306,167,135,90,1258,1657,937,68,95,100,92,132,76,66,45,141,178,162,242,322,223,56,173,139,540,61,678,300
ENSG00000266461.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211574.1,12,32,0,7,6,2,13,100,93,231,406,508,21,44,143,56,73,5,3,11,10,17,52,26,42,5,7,16,5,7,10,1,0,1,1,13,8,3,4,7,30,1,1,0,1,4,2,15,11,7,5,16,41,6,2,1,5,7,31,11,24,26,2,3,1,1,2,9,0,6,7,6,8,8,2,1,6,4,4,3,4,14,5,3,22,1
ENSG00000207989.3,395,3637,196,259,118,151,511,6388,6944,9875,11649,11861,669,1179,2041,571,1055,598,540,418,141,542,818,804,686,68,112,579,734,403,459,262,66,88,130,536,504,58,267,293,1718,263,189,187,146,190,136,2041,415,282,246,690,2820,551,329,360,164,194,1099,708,1214,1079,54,68,45,132,92,178,88,192,107,122,159,308,232,308,125,225,289,76,50,215,231,232,465,195
ENSG00000199151.3,214,1410,112,179,261,194,667,3561,3198,3852,11202,6994,187,388,2810,1610,2239,164,147,957,589,1345,849,1064,2491,237,65,243,290,297,139,187,84,72,103,565,952,804,185,496,2849,269,181,182,211,380,117,756,891,95,122,307,871,204,124,319,703,296,432,257,439,400,59,50,47,254,169,193,128,497,312,320,296,885,543,715,488,373,732,137,110,196,798,178,814,326
ENSG00000283159.1,0,4,0,1,1,1,8,9,12,21,81,205,1,3,22,5,5,1,0,2,3,1,6,6,5,3,0,5,5,2,2,0,0,1,0,3,1,6,2,7,46,0,0,0,0,1,0,6,11,0,0,2,3,0,1,1,0,0,1,0,3,2,0,0,0,0,1,1,0,2,2,1,0,3,0,0,1,2,2,0,0,2,3,0,8,1
ENSG00000208001.1,70,232,6,12,38,72,45,244,504,825,2627,3142,98,157,219,148,210,41,42,66,70,132,263,325,431,34,8,104,115,59,49,2,2,3,6,118,97,43,56,146,411,8,10,13,17,54,43,232,135,4,8,54,153,40,26,23,19,16,33,17,33,34,5,1,4,8,11,6,7,15,6,5,16,59,25,33,86,32,65,14,13,149,118,46,87,17
ENSG00000207569.2,149,829,70,94,50,35,151,486,505,1540,1728,1932,112,185,433,200,228,92,78,76,28,122,237,177,276,25,30,160,136,107,123,22,20,29,35,127,115,33,73,48,207,27,26,45,49,54,26,471,105,56,44,231,457,62,46,63,33,35,161,96,151,178,14,10,8,20,36,52,19,65,62,57,77,108,87,38,70,52,54,17,23,69,97,75,159,25
ENSG00000207608.3,1328,10499,829,1055,657,504,3294,10232,10912,26542,29656,57180,2328,3823,12011,3823,5492,1134,897,1455,550,2190,4122,2801,4000,571,561,2013,2046,1638,1972,565,246,374,370,2619,1694,747,1275,929,3090,597,389,594,688,874,451,8215,2016,924,563,2716,7852,742,476,817,495,602,2930,1717,2476,2739,157,164,147,536,542,649,481,1851,984,1243,855,1534,1467,693,1205,993,1161,497,423,1469,1648,1215,2129,745
ENSG00000272458.1,100,678,49,74,15,24,239,1139,661,2327,3194,6261,194,242,636,158,155,170,168,98,67,159,376,323,481,78,139,244,225,169,199,45,24,25,27,146,58,64,192,164,520,55,54,53,85,49,48,644,375,196,167,612,1492,85,43,68,25,15,295,144,224,240,29,9,21,37,49,40,20,99,107,98,110,60,40,40,121,64,54,9,25,88,143,111,266,63
ENSG00000207942.2,11,78,2,6,21,12,54,621,733,461,1021,1359,34,117,913,425,428,13,8,27,15,79,190,127,136,28,4,65,72,98,47,25,3,5,12,86,53,30,13,62,312,28,20,28,24,55,23,300,463,14,5,27,41,14,5,15,40,16,24,16,19,24,11,6,6,16,8,15,18,26,16,10,18,93,78,35,20,50,70,11,12,23,169,6,106,44
ENSG00000199005.4,39,302,10,26,12,4,154,354,629,2479,7298,16311,72,163,242,44,138,35,53,58,45,76,272,185,876,19,10,111,74,47,73,6,5,11,11,59,51,17,25,106,334,7,10,12,14,5,11,115,165,14,17,55,251,27,19,9,12,34,94,48,111,114,4,3,6,10,11,22,12,35,22,20,15,58,12,12,31,6,20,6,6,24,143,13,46,12
ENSG00000199088.5,537,3245,213,326,257,270,918,5049,5934,10816,16161,22564,460,890,10661,2828,2978,396,285,1439,678,2495,2975,2256,2041,396,301,789,1072,900,692,374,119,173,206,1307,813,451,909,430,2116,531,307,552,605,300,244,8147,1415,148,169,497,1008,392,280,380,357,308,1119,669,1107,883,68,62,48,295,291,399,259,733,536,615,420,779,788,875,824,449,754,185,211,409,1041,629,1348,514
ENSG00000199109.4,614,3620,220,590,927,964,1509,13677,16666,13234,50680,38611,504,1285,43416,9427,9871,379,276,2364,1606,4935,6572,3874,3514,863,252,1499,2749,2371,1372,1189,255,302,514,4264,3016,831,1347,1025,4111,1039,654,965,995,1394,887,14975,4166,145,229,533,977,745,361,1001,1297,1238,1428,864,1545,1018,161,103,89,1100,573,1043,895,1049,786,894,861,2790,2855,1564,1291,997,2261,901,538,1502,2915,1019,2963,1335
ENSG00000207749.4,146,1286,68,75,68,89,718,1528,2914,3997,3568,7380,383,717,2171,2115,1368,90,94,123,61,195,201,195,238,31,11,282,320,341,265,277,47,65,89,224,248,130,63,116,1135,97,57,84,107,95,45,484,873,59,40,246,488,109,60,107,64,75,407,294,485,559,14,19,6,98,78,145,79,320,111,97,69,238,138,139,112,71,193,46,47,89,351,50,220,120
ENSG00000198982.4,0,11,1,0,0,5,10,71,81,52,115,539,2,3,79,10,3,1,4,8,3,16,16,8,29,2,2,10,9,0,2,1,0,2,1,30,52,1,12,12,47,2,0,3,5,2,3,16,36,0,1,0,6,2,0,3,3,21,8,3,6,3,0,0,0,0,0,0,1,2,2,1,3,59,7,4,3,3,6,2,1,9,19,3,83,4
ENSG00000221745.3,1,1,0,0,0,0,0,0,7,12,9,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
ENSG00000199069.3,31,301,11,20,18,12,66,1391,2125,2690,2611,3129,49,46,229,83,60,46,50,11,15,23,132,112,126,9,6,139,129,80,96,15,8,13,22,37,37,16,17,12,94,52,22,44,24,13,7,180,184,17,19,79,271,35,25,34,2,11,77,40,66,68,22,7,7,10,15,17,8,35,19,23,26,24,16,25,49,23,28,4,5,6,75,17,104,13
ENSG00000211582.1,1,22,0,0,2,2,8,73,138,161,210,660,3,10,93,22,22,0,2,6,4,13,21,8,19,3,1,20,21,8,13,4,2,0,0,10,12,5,5,7,35,3,5,2,9,6,2,34,33,0,0,4,4,3,2,3,5,5,9,7,8,17,0,1,1,1,1,5,0,3,1,1,3,8,4,1,3,4,8,0,1,8,10,6,24,5
ENSG00000207761.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207762.1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000194717.4,106,633,41,58,41,67,92,2951,3513,4007,2676,4796,66,97,845,221,226,59,47,82,44,252,532,281,398,40,9,244,319,263,209,64,38,40,70,327,180,72,191,119,419,195,118,237,263,52,59,569,267,22,14,95,357,109,54,134,64,47,375,249,284,233,29,29,13,62,48,56,44,212,113,64,73,112,94,54,81,61,147,23,23,157,182,46,256,33
ENSG00000221036.5,0,0,0,0,1,0,0,1,2,7,2,16,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000212040.3,53,332,21,17,19,12,100,810,613,978,1240,1749,62,130,323,195,113,47,52,35,36,58,179,112,160,19,8,126,131,64,49,28,10,14,10,37,51,11,49,64,139,13,10,30,42,38,18,188,75,29,21,105,383,39,21,34,5,12,139,86,90,98,7,9,11,9,17,23,28,53,16,28,52,23,19,21,62,40,35,9,10,46,116,38,55,27
ENSG00000207743.3,21,118,8,11,8,13,53,384,311,306,539,1314,23,48,620,419,93,8,11,33,18,87,213,137,120,37,10,31,38,47,19,21,9,6,15,84,63,36,113,103,218,20,15,16,19,28,38,208,71,14,8,15,77,25,11,24,18,13,54,41,28,34,4,5,2,18,16,23,19,37,29,24,18,40,63,28,45,47,63,11,13,31,148,36,68,59
ENSG00000283279.1,713,3846,274,481,554,559,441,20050,21059,16856,17682,15224,823,1662,12512,5887,9398,350,265,1573,336,4138,2946,2489,5259,390,135,1869,3256,2870,1671,1602,493,389,698,2737,2766,447,703,840,2339,1432,824,1180,1057,1123,447,15107,1898,142,146,328,1047,907,373,931,1229,1273,1277,951,987,669,215,163,103,990,585,1200,948,1779,1466,1040,898,3865,3124,807,607,679,1893,991,177,510,1434,340,2425,503
ENSG00000283561.1,0,0,0,1,0,0,3,6,10,10,9,55,0,1,22,4,9,0,1,1,0,1,6,3,3,2,1,0,0,0,0,2,0,0,1,6,1,0,0,4,12,3,0,0,1,2,0,27,5,0,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,8,5,2,0,2,4,1,0,0,11,0,10,0
ENSG00000207934.1,57,494,32,32,10,19,149,986,1252,2399,2784,4370,55,102,1045,303,159,54,54,98,53,160,235,137,124,38,6,169,202,151,184,41,16,22,30,169,100,56,40,82,399,60,35,54,47,37,31,539,281,38,23,102,302,65,35,43,76,31,151,92,106,137,8,6,6,26,26,21,24,87,46,39,37,212,60,51,52,51,90,19,12,61,166,28,249,81
ENSG00000283556.1,16,126,4,14,21,31,58,952,1056,821,1394,1903,9,17,363,499,141,14,9,82,37,207,101,101,148,11,0,32,46,37,23,13,6,5,15,218,116,19,27,137,1003,31,21,15,24,50,45,266,302,5,4,13,32,32,15,12,76,34,32,22,27,23,8,11,4,23,11,10,13,40,24,27,14,204,102,121,33,14,116,20,26,55,88,14,141,64
