,ENCFF697HYA,ENCFF343RGE,ENCFF652ODI,ENCFF375BRV,ENCFF985RQJ,ENCFF330FJJ,ENC4_96,ENCFF404KPA,ENCFF849AXD,ENCFF165FED,ENCFF379DIZ,ENCFF851ANC,ENCFF572XTJ,ENCFF154DXX,ENCFF025FWJ,ENCFF029ISG,ENCFF161OLK,ENCFF671ZNH,ENCFF445FDO,ENCFF721EFA,ENCFF467CBW,ENCFF102FBO,ENCFF806AZX,ENCFF493QIX,ENCFF019UKW,ENCFF416PRK,ENCFF249CRJ,ENCFF412MPY,ENCFF012JGW,ENCFF242CUN,ENCFF827ROM,ENCFF862HPX,ENCFF378UCJ,ENCFF221TXA,ENCFF585ZQW,ENCFF065WRR,ENCFF956BAL,ENCFF385QZD,ENCFF498GDT,ENCFF991OTZ,ENCFF520TSX,ENCFF174IVI,ENCFF993DXL,ENCFF584KCO,ENCFF156WYO,ENCFF596SHW,ENCFF045TDA,ENCFF576ASU,ENC4_100,ENCFF820WYV,ENCFF588XBZ,ENC4_98,ENCFF971DKB,ENCFF544EMI,ENCFF042BAS,ENCFF317BBO,ENCFF495VKU,ENCFF376TSX,ENCFF123PWO,ENCFF723WVP,ENCFF118WQY,ENCFF243NHM,ENCFF076HOW,ENCFF686YKV,ENCFF813YRI,ENCFF766VLD
MIR761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MIR155,979056,4240956,2618503,294,370,1092,655,165,190,161,111,371,2,4,19,51,150,43,721,501,5958,35,15,711,3713,4692,457,373,24990,12303,10760,317,148,9824,21,2829,134,129,300,44,13059,9785,75,103,600,1163,952,3057,2021,741,457,236,2818,2382,930,2420,608,1134,65,99,985,1990,635,620,165,269
MIR6743,3,4,3,0,1,4,3,0,0,1,0,3,3,3,6,5,2,1,2,1,0,1,3,1,8,1,2,4,8,5,10,0,0,2,2,2,1,0,1,1,13,8,5,2,2,1,1,39,30,4,23,15,7,5,2,3,3,6,0,0,3,1,10,3,0,2
MIR1302-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,5,2,0,0,0,2,0,2,0,0,0,0,5,5,14,12,0,4,2,3,1,1,74,38,3,2,0,0,3,5,1,0,1,0,0,0,3,1
MIR192,275,6810,7210,50,31,116,72,48,31,35,56,107,55,71,69,22504,12506,20700,772,2722,6509,337,336,267,18,23,235,332,55,100,10,2049,1772,52,107,169,177,40,103,66,304,209,131,182,49,42,35,1170,883,1078,416,232,30140,25824,52,119,709,343,113,91,342,8637,65,63,6237,20567
MIR133A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
MIR5010,27,78,106,10,11,40,25,10,9,2,1,10,23,67,37,45,65,53,100,139,221,24,15,14,14,12,7,17,16,30,18,57,37,9,0,34,3,8,13,1,101,78,87,113,5,13,13,537,381,33,283,171,28,31,21,69,18,27,14,20,11,20,26,32,9,20
MIR18B,105,1534,2079,2353,2052,9006,3878,2979,3183,1590,1307,2231,38,83,69,110,24,40,111,108,163,29,17,5,2,2,2696,2124,0,0,0,134,102,5,0,63,1264,617,1809,525,714,716,2241,4284,4,12,11,21181,15664,454,6577,3234,131,206,7,5,17767,36389,10213,8552,6,2071,28,47,2422,263
MIR6878,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,4,4,0,0,0,1,0,1,1,0,0,2,2,0,0,0
MIR423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3658,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3917,4,41,16,3,1,2,2,1,1,0,0,4,1,0,4,7,5,3,12,18,13,5,6,2,0,2,0,5,14,1,2,2,6,1,4,2,1,1,2,2,0,0,5,10,2,0,2,16,11,0,61,30,1,6,0,0,3,10,0,1,4,3,0,0,1,1
MIR600,8,20,27,0,0,0,0,0,0,0,0,0,5,12,12,3,13,5,3,4,2,4,9,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIR4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,3,3,2,5,0,1,1,1,1,1,2,0,0,0,1,1,0,1,2
MIR6791,1,4,1,0,2,4,3,0,0,2,1,0,0,4,0,1,2,1,0,3,4,0,0,1,1,0,0,0,0,6,1,1,1,2,0,1,0,0,0,0,4,0,2,2,1,0,0,26,24,3,4,3,2,2,5,2,1,3,1,1,0,1,1,1,0,1
MIR3610,0,35,25,2,4,1,1,2,1,0,1,0,1,3,0,2,0,2,2,17,11,11,0,1,0,1,0,2,1,0,0,0,2,0,1,1,1,0,0,0,1,0,5,1,0,1,0,10,4,1,9,6,0,3,0,0,0,1,0,2,0,1,1,2,0,2
MIR1248,95,8,7,9,14,43,25,6,6,4,8,26,2,1,43,90,7,11,46,11,9,8,4,89,17,22,12,14,79,87,214,3,4,35,25,62,13,24,12,0,167,60,10,29,21,40,35,231,180,176,115,73,22,23,0,4,38,56,20,9,35,49,34,30,25,36
MIR6838,10,21,10,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4,4,0,2,3,2,5,1,1,0,1,2,2,0,1,1,4,1,3,0,0,1,0,4,9,1,3,2,2,0,7,3,3,11,2,3,4,0,9,4,5,2,1,2,4,0,0,0,2
MIR4442,2,43,9,2,0,2,1,0,0,0,0,0,0,0,0,2,3,2,1,3,2,3,0,0,0,0,0,1,2,1,0,2,1,2,3,0,1,0,0,0,0,0,5,8,0,0,0,8,4,3,20,15,0,2,0,0,2,0,0,0,2,2,0,0,2,2
MIR365B,1,2,5,4,3,13,7,3,4,1,0,1,2,2,2,3,2,3,1,5,1,28,24,21,112,69,1,2,166,174,177,0,0,20,5,149,1,1,2,4,54,28,6,6,14,19,17,155,89,11,10,6,34,26,31,56,0,1,3,1,7,15,68,86,5,10
MIRLET7A3,23,52,50,19,28,43,20,82,51,13,17,37,587,761,507,60,62,35,27,23,17,307,320,272,1386,1217,3,1,538,580,1499,13,7,257,1807,753,8,172,13,1,151,12,12,10,394,393,303,90,63,298,58,35,318,251,1390,2633,0,4,3,1,274,10,85,102,38,20
MIR492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
MIR4458,1,5,2,0,0,6,3,1,0,0,0,2,1,2,1,5,2,1,7,6,9,1,1,0,2,1,0,1,13,15,7,16,21,1,5,0,0,1,0,0,2,5,0,0,0,0,0,17,10,1,34,8,0,0,0,0,2,4,0,2,0,0,0,0,0,0
MIR6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MIR6511B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MIR6840,0,6,0,4,7,18,14,9,2,5,1,4,1,2,4,1,13,9,9,19,25,9,7,6,6,3,1,0,3,3,1,31,22,0,50,27,0,1,0,0,40,40,11,22,0,2,1,88,60,1,70,53,0,0,0,0,3,2,0,0,1,0,1,0,1,3
MIR1281,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,14,11,0,4,2,0,0,0,0,2,1,0,0,0,1,0,1,1,1
MIR4697,0,0,2,0,0,0,0,0,0,0,0,0,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR497,239,204,125,245,183,696,375,263,319,45,49,104,295,312,287,248,182,181,615,166,371,2797,4048,2768,1583,1351,172,77,20,21,14,127,140,106,215,550,275,142,614,22,254,72,119,213,43,39,70,28544,21622,198,322,192,89,147,386,708,56,52,311,259,56,11,110,116,25,11
MIR4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6805,4,13,3,5,5,23,12,1,4,0,1,2,3,9,23,3,9,14,8,9,6,7,17,6,3,0,7,4,2,2,1,1,1,3,21,9,1,1,2,2,29,32,7,18,3,1,0,114,77,6,61,29,9,6,1,3,10,11,0,0,2,2,7,9,1,3
MIR4761,1,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,153,106,0,0,0,0,0,0,0,2,1,0,39,27,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,9,0,0,1,2,0,0,0,1,0,0,0,0
MIR29A,39978,52957,28782,1114,932,653,298,1325,1244,218,260,496,105599,88225,59878,23555,43198,37182,6112,2998,3300,3870,4243,3621,45233,48718,233,190,29543,39627,6772,2291,1942,102956,42399,56633,381,340,1515,32,21878,22972,934,1376,1331,1618,1417,2003,1545,1539,781,490,7787,8279,81968,175305,203,546,697,504,1039,258,10707,14546,192,913
MIR5196,31,35,27,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5187,1,0,0,1,4,7,4,0,1,0,0,3,0,0,1,6,12,8,0,4,3,1,0,2,0,1,0,3,0,2,0,3,0,2,11,2,1,0,2,0,6,2,2,5,2,2,2,68,40,4,39,26,7,14,1,0,1,2,1,1,0,4,0,7,1,2
MIR10A,5766,33157,15882,32,16,1,1,76,20,47,157,39,27396,27244,48878,544,10,1,52246,104032,50204,521,304,127,9980,14776,517,97,74,0,6,14488,10644,115423,22257,318361,488,345,673,63,279188,687,46,15,156,838,349,2024,1294,823146,8,3,27901,28931,26637,56924,60682,107561,53,30,9,2658,19797,25727,90960,350241
MIR296,179,716,425,2843,3291,11108,6590,2598,1390,309,379,500,54,76,108,40,11,3,347,208,210,2559,1677,1191,1128,477,705,622,1208,1542,1056,91,88,758,28,2,135,86,203,52,4155,3040,4915,8948,245,529,163,21478,16723,1072,66380,32195,1339,1330,15,31,2335,3081,3180,2545,64,468,866,1076,413,766
MIR20B,350,29180,31984,17468,16392,48690,21812,9928,12056,10195,7491,15386,13,22,30,234,74,57,108,333,345,56,38,60,13,7,16893,12994,0,0,0,147,139,227,6,315,5638,7856,7864,3420,1956,4343,15567,22804,11,85,57,50076,34013,555,39763,19245,440,310,7,18,47288,137606,40793,45544,35,4470,72,95,5823,610
MIR6836,6,5,1,0,1,6,3,0,0,0,0,2,0,4,5,8,5,2,2,3,0,1,1,5,0,0,0,0,3,3,0,1,0,1,3,5,0,0,2,0,10,3,1,2,0,2,5,22,21,1,18,13,4,4,1,2,9,9,2,1,1,1,1,0,0,2
MIR650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7112,0,0,6,0,0,3,1,0,0,1,0,1,1,0,1,0,5,2,1,17,24,0,1,2,0,1,1,2,0,0,0,18,11,0,1,0,0,0,0,0,0,0,1,2,0,0,0,9,7,7,10,8,0,0,0,1,3,8,0,1,1,1,0,0,2,0
MIR4315-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MIR4469,1,8,0,0,0,3,3,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,6,4,2,12,9,2,0,0,2,0,1,1,0,0,0,0,1,0,0
MIR6834,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,1,3,3,0,0,0,2,2,0,12,4,0,0,0,2,1,2,0,1,0,1,0,0,1,0
MIR6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,1
MIR6837,0,2,4,0,1,2,2,0,0,0,0,1,1,0,4,0,0,1,0,0,0,5,1,1,1,0,0,0,3,2,4,0,1,1,1,1,0,0,0,0,5,3,11,8,1,2,1,8,8,0,34,18,8,5,2,2,2,2,2,1,0,1,3,5,1,1
MIR4758,1,0,1,4,1,13,8,1,1,2,1,3,0,1,8,18,20,15,5,4,2,31,31,46,0,0,1,1,0,2,0,2,2,1,66,29,0,0,0,0,56,46,14,5,0,0,1,15,12,4,73,36,11,6,2,1,2,0,0,0,1,1,1,1,0,7
AC108110.1,195,36,40,59,132,162,69,8,15,24,10,27,0,19,184,261,21,13,236,138,52,9,3,138,19,46,72,68,77,30,15,81,63,35,145,90,4,10,33,11,255,188,60,147,41,71,55,248,162,157,324,204,87,46,3,9,114,97,65,97,63,87,116,100,69,79
MIR4775,0,3,1,0,0,0,0,0,0,0,0,1,4,0,2,5,5,4,3,2,1,6,1,10,6,5,0,1,1,5,1,10,0,8,3,2,0,0,1,0,6,0,1,2,5,3,3,4,2,2,1,0,1,1,10,16,0,4,1,0,4,0,0,0,2,4
MIR1199,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7109,0,3,2,1,3,2,2,0,0,0,0,1,1,0,2,4,1,2,1,1,1,2,1,4,0,0,0,1,1,2,0,0,0,1,3,3,1,1,0,0,11,4,0,3,1,2,1,17,10,0,12,7,5,0,5,1,4,3,0,3,3,1,0,6,1,1
MIR4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6844,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,0,1,3,2,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,3,2,0,0,0,5,0,0,1,0
MIR5703,1,3,3,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,2,3,2,3,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,3,0,0,3,0,0,0,4,3,2,11,8,2,1,0,0,2,0,0,0,0,1,0,0,0,2
MIR6073,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR19B2,24,19,43,25,36,66,20,33,22,21,31,33,4,12,16,21,15,20,155,338,1042,4,5,0,1,5,50,15,1,1,0,677,352,2,3,1,22,35,14,3,7,4,18,19,0,1,1,455,316,3,23,13,5,0,2,5,45,88,24,43,2,16,0,3,79,0
MIR611,0,10,7,0,3,2,1,0,0,0,0,0,1,1,0,3,1,0,3,0,0,0,0,0,1,1,4,0,1,0,0,0,1,0,3,2,0,2,0,0,1,0,1,3,1,1,0,9,7,0,5,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0
MIR195,742,2195,1471,171,214,954,579,190,326,91,230,270,309,395,413,865,413,451,638,1303,5473,3422,6085,8292,1647,2213,574,1000,148,189,27,953,1615,866,1025,4369,2216,567,1387,114,229,241,170,241,147,292,487,83341,58078,2158,625,467,173,156,526,909,352,87,470,328,966,128,136,136,75,61
MIR6800,3,1,0,2,1,17,11,2,0,0,0,3,1,3,8,2,7,9,1,1,0,7,1,4,0,0,3,1,2,2,0,0,0,0,2,1,0,0,0,0,30,13,2,2,0,2,2,46,35,8,18,11,0,2,0,0,11,14,1,0,1,8,0,0,6,4
MIR6883,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,1,5,1,0,1,1,0,0,0,0,0,0,0,0
MIR4707,8,74,62,4,7,21,17,6,8,1,2,5,24,28,34,25,91,92,4,3,14,47,56,26,0,1,15,18,28,12,9,2,3,3,3,9,1,2,3,2,19,6,6,12,3,12,11,71,41,22,37,21,7,7,2,2,89,82,5,7,18,30,6,7,13,10
MIR198,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,3,1,7,5,1,0,0,0,0,0,0,0,0,0,0,10,0,11,9,0,0
MIR6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
MIR1825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR6789,5,48,14,7,4,133,97,0,2,8,4,16,4,10,25,22,55,31,14,7,8,4,7,10,7,12,32,22,64,83,128,3,3,3,9,8,5,4,3,5,281,167,50,48,14,23,22,298,210,54,388,199,9,13,2,4,209,95,2,4,39,82,15,19,32,76
MIR568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MIR3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1234,1,4,2,0,0,8,7,1,0,0,0,2,1,3,14,6,5,11,2,6,2,4,5,4,3,2,2,1,0,2,0,4,1,2,11,11,0,0,0,0,10,6,2,8,0,1,1,49,35,3,19,16,4,2,0,0,4,4,1,3,1,4,7,1,2,3
MIR3618,11,5,3,1,1,3,1,0,1,0,0,3,1,0,13,5,11,3,78,50,33,7,6,12,0,0,2,6,3,1,0,18,14,2,6,8,1,0,1,0,0,0,2,3,0,0,0,14,10,0,13,8,1,0,0,0,14,13,2,0,2,2,0,0,3,1
MIR6845,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,5,0,0,1,2,0,2,0,0,0,0,1,0,2,1,0,0,5,2,0,0,0,0,5,1,2,2,0,0,0,2,2,2,15,4,2,2,0,0,1,1,2,2,0,0,0,0,0,1
MIR4700,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MIR6866,3,18,11,1,3,3,1,2,3,0,0,1,6,4,7,29,13,6,5,7,10,1,6,4,4,2,2,2,3,1,1,3,1,0,6,3,1,2,2,1,20,15,5,10,3,5,3,20,12,6,40,13,7,9,3,9,15,17,1,1,0,5,4,10,4,3
MIR922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3150B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,5,0,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0
MIR4784,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6758,0,1,3,8,1,6,2,0,0,1,1,1,0,4,1,3,5,2,0,6,2,0,3,3,0,0,1,2,0,0,0,1,0,3,3,3,1,1,1,0,2,2,3,10,1,1,2,23,14,6,67,49,4,1,0,0,2,3,0,2,0,8,1,2,3,2
MIR3605,16,31,36,1,1,9,6,4,2,1,0,1,50,103,66,101,89,77,34,37,59,21,12,31,51,42,9,8,70,67,132,32,14,57,183,75,6,6,1,3,272,205,272,311,42,65,54,581,399,279,1040,602,128,140,50,119,217,133,20,20,104,203,99,124,125,245
MIR194-2,385,683,1989,32,40,55,21,28,23,20,13,40,59,94,134,6660,7566,12460,513,453,751,214,246,139,29,29,69,52,19,35,7,633,445,51,45,160,57,40,47,21,209,197,127,165,33,9,24,234,171,131,234,88,17112,10435,69,138,166,208,49,48,21,955,53,64,1134,5563
